,request_id,request_type,create_date,close_date,address,name,latitude,longitude,geometry
265,1062886,Stormwater Inspection,4/24/23 15:09,4/3/24 9:52,426 NE 7TH AVE,"426 NE 7TH AVE, Fort Lauderdale, Florida",26.1271839,-80.1359912,POINT (-80.1359912 26.1271839)
266,1055402,Stormwater Inspection,4/12/23 22:37,7/14/23 10:17,1628 NE 7TH AVE,"1628 NE 7TH AVE, Fort Lauderdale, Florida",26.1486747,-80.1373411,POINT (-80.13734110000001 26.1486747)
267,1057684,Stormwater Inspection,4/15/23 10:00,8/3/23 12:32,1928 NE 7TH PL,"1928 NE 7TH PL, Fort Lauderdale, Florida",26.133365,-80.1199802,POINT (-80.1199802 26.133365)
268,1057182,Stormwater Inspection,4/14/23 12:38,4/3/24 9:32,NE 7TH PL,"NE 7TH PL, Fort Lauderdale, Florida",26.1335666,-80.1197299,POINT (-80.1197299 26.1335666)
269,1055003,Stormwater Inspection,4/12/23 19:09,9/1/23 14:19,802 NE 7TH ST,"802 NE 7TH ST, Fort Lauderdale, Florida",26.1316341,-80.1349626,POINT (-80.1349626 26.1316341)
270,1059192,Stormwater Inspection,4/17/23 17:08,9/6/23 12:20,100 NE 7TH ST,"100 NE 7TH ST, Fort Lauderdale, Florida",26.1313811,-80.1424479,POINT (-80.1424479 26.1313811)
271,1054678,Stormwater Inspection,4/12/23 14:19,7/25/23 16:20,430 NE 8TH AVE,"430 NE 8TH AVE, Fort Lauderdale, Florida",26.1274234,-80.1352039,POINT (-80.1352039 26.1274234)
272,1055973,Stormwater Inspection,4/13/23 12:13,4/3/24 9:21,426 NE 8TH AVE,"426 NE 8TH AVE, Fort Lauderdale, Florida",26.1272407,-80.1352039,POINT (-80.1352039 26.1272407)
273,1055810,Stormwater Inspection,4/13/23 10:15,4/3/24 9:11,610 NE 8TH AVE,"610 NE 8TH AVE, Fort Lauderdale, Florida",26.130392,-80.1346967,POINT (-80.1346967 26.130392)
274,1055075,Stormwater Inspection,4/12/23 19:48,7/16/23 14:38,1623 NE 8TH AVE,"1623 NE 8TH AVE, Fort Lauderdale, Florida",26.1485088,-80.1361253,POINT (-80.1361253 26.1485088)
275,1056842,Stormwater Inspection,4/14/23 9:28,4/3/24 9:32,620 NE 9TH AVE,"620 NE 9TH AVE, Fort Lauderdale, Florida",26.1309607,-80.13383,POINT (-80.13383 26.1309607)
276,1056785,Stormwater Inspection,4/14/23 8:56,12/28/23 13:50,620 NE 9TH AVE,"620 NE 9TH AVE, Fort Lauderdale, Florida",26.1309607,-80.13383,POINT (-80.13383 26.1309607)
277,1056807,Stormwater Inspection,4/14/23 9:07,4/3/24 9:32,620 NE 9TH AVE,"620 NE 9TH AVE, Fort Lauderdale, Florida",26.1309607,-80.13383,POINT (-80.13383 26.1309607)
278,1056816,Stormwater Inspection,4/14/23 9:13,4/3/24 9:32,620 NE 9TH AVE,"620 NE 9TH AVE, Fort Lauderdale, Florida",26.1309607,-80.13383,POINT (-80.13383 26.1309607)
279,1056967,Stormwater Inspection,4/14/23 10:40,4/5/24 11:03,617 NE 9TH AVE,"617 NE 9TH AVE, Fort Lauderdale, Florida",26.1306615,-80.1344624,POINT (-80.1344624 26.1306615)
280,1056546,Stormwater Inspection,4/13/23 19:03,4/5/24 9:01,9 NE 9TH AVE,"9 NE 9TH AVE, Fort Lauderdale, Florida",26.1229871,-80.1343988,POINT (-80.1343988 26.1229871)
281,1064015,Stormwater Inspection,4/26/23 18:55,9/7/23 13:31,NE 9TH CT,"NE 9TH CT, Fort Lauderdale, Florida",26.1375609,-80.1054333,POINT (-80.1054333 26.1375609)
282,1058853,Stormwater Inspection,4/17/23 13:11,7/27/23 9:40,2340 NE 9TH ST,"2340 NE 9TH ST, Fort Lauderdale, Florida",26.1355794,-80.1159788,POINT (-80.1159788 26.1355794)
283,1056552,Stormwater Inspection,4/13/23 19:18,7/3/23 12:43,2340 NE 9TH ST,"2340 NE 9TH ST, Fort Lauderdale, Florida",26.1355794,-80.1159788,POINT (-80.1159788 26.1355794)
284,1055383,Stormwater Inspection,4/12/23 22:27,7/14/23 10:47,2340 NE 9TH ST,"2340 NE 9TH ST, Fort Lauderdale, Florida",26.1355794,-80.1159788,POINT (-80.1159788 26.1355794)
285,1058820,Stormwater - Catch Basin Problem,4/17/23 12:51,8/31/23 10:09,41 NURMI DR,"41 NURMI DR, Fort Lauderdale, Florida",26.1220348,-80.1183007,POINT (-80.1183007 26.1220348)
286,1059047,Stormwater Inspection,4/17/23 15:19,8/31/23 10:09,50 NURMI DR,"50 NURMI DR, Fort Lauderdale, Florida",26.1224342,-80.117799,POINT (-80.117799 26.1224342)
287,1056543,Stormwater Inspection,4/13/23 18:57,7/3/23 12:43,50 NURMI DR,"50 NURMI DR, Fort Lauderdale, Florida",26.1224342,-80.117799,POINT (-80.117799 26.1224342)
288,1055376,Stormwater Inspection,4/12/23 22:19,7/14/23 10:47,660 NW 10TH AVE,"660 NW 10TH AVE, Fort Lauderdale, Florida",26.1308489,-80.1544805,POINT (-80.1544805 26.1308489)
289,1057470,Stormwater Inspection,4/14/23 17:05,6/28/23 19:01,3050 NW 10TH CT,"3050 NW 10TH CT, Fort Lauderdale, Florida",26.1368312,-80.1857847,POINT (-80.1857847 26.1368312)
290,1055971,Stormwater Inspection,4/13/23 12:12,7/5/23 9:04,3001 NW 10TH CT,"3001 NW 10TH CT, Fort Lauderdale, Florida",26.1373536,-80.1847385,POINT (-80.1847385 26.1373536)
291,1056839,Stormwater Inspection,4/14/23 9:26,7/3/23 9:12,2976 NW 10TH CT,"2976 NW 10TH CT, Fort Lauderdale, Florida",26.1369066,-80.1842154,POINT (-80.1842154 26.1369066)
292,1056557,Stormwater Inspection,4/13/23 19:27,7/3/23 12:43,3001 NW 10TH CT,"3001 NW 10TH CT, Fort Lauderdale, Florida",26.1373536,-80.1847385,POINT (-80.1847385 26.1373536)
293,1055440,Stormwater Inspection,4/12/23 22:56,7/14/23 9:57,844 NW 10TH TER,"844 NW 10TH TER, Fort Lauderdale, Florida",26.1346224,-80.1554946,POINT (-80.1554946 26.1346224)
294,1056298,Stormwater Inspection,4/13/23 14:51,6/16/23 12:52,106 NW 11TH AVE,"106 NW 11TH AVE, Fort Lauderdale, Florida",26.1232543,-80.1559849,POINT (-80.1559849 26.1232543)
295,1056120,Stormwater Inspection,4/13/23 13:22,7/3/23 14:42,805 NW 11TH AVE,"805 NW 11TH AVE, Fort Lauderdale, Florida",26.1865774,-80.1576987,POINT (-80.1576987 26.1865774)
296,1055838,Stormwater Inspection,4/13/23 10:30,7/5/23 9:15,2940 NW 11TH PL,"2940 NW 11TH PL, Fort Lauderdale, Florida",26.1390435,-80.183214,POINT (-80.183214 26.1390435)
297,1056783,Stormwater Inspection,4/14/23 8:56,7/3/23 12:43,2940 NW 11TH PL,"2940 NW 11TH PL, Fort Lauderdale, Florida",26.1390435,-80.183214,POINT (-80.183214 26.1390435)
298,1056452,Stormwater Inspection,4/13/23 16:41,7/3/23 12:52,2940 NW 11TH PL,"2940 NW 11TH PL, Fort Lauderdale, Florida",26.1390435,-80.183214,POINT (-80.183214 26.1390435)
299,1056173,Stormwater Inspection,4/13/23 13:51,7/3/23 14:32,2940 NW 11TH PL,"2940 NW 11TH PL, Fort Lauderdale, Florida",26.1390435,-80.183214,POINT (-80.183214 26.1390435)
300,1057619,Stormwater - Broken / Missing Grate,4/15/23 7:39,5/18/23 15:03,NW 11TH ST,"NW 11TH ST, Fort Lauderdale, Florida",26.1383697,-80.1538983,POINT (-80.1538983 26.1383697)
301,1056062,Stormwater Inspection,4/13/23 12:53,7/5/23 15:15,2300 NW 11TH ST,"2300 NW 11TH ST, Fort Lauderdale, Florida",26.1381455,-80.1716164,POINT (-80.1716164 26.1381455)
302,1057013,Stormwater Inspection,4/14/23 11:05,7/3/23 9:12,3008 NW 11TH ST,"3008 NW 11TH ST, Fort Lauderdale, Florida",26.1377553,-80.1849347,POINT (-80.1849347 26.1377553)
303,1055671,Stormwater Inspection,4/13/23 8:27,7/6/23 11:55,2832 NW 11TH ST,"2832 NW 11TH ST, Fort Lauderdale, Florida",26.137979,-80.1818614,POINT (-80.1818614 26.137979)
304,1055436,Stormwater Inspection,4/12/23 22:54,7/14/23 9:57,2310 NW 11TH ST,"2310 NW 11TH ST, Fort Lauderdale, Florida",26.1381813,-80.1719235,POINT (-80.1719235 26.1381813)
305,1055184,Stormwater Inspection,4/12/23 20:36,7/16/23 12:47,NW 11TH ST,"NW 11TH ST, Fort Lauderdale, Florida",26.1383697,-80.1538983,POINT (-80.1538983 26.1383697)
306,1055240,Stormwater Inspection,4/12/23 21:03,7/16/23 12:37,2310 NW 11TH ST,"2310 NW 11TH ST, Fort Lauderdale, Florida",26.1381813,-80.1719235,POINT (-80.1719235 26.1381813)
307,1055697,Stormwater Inspection,4/13/23 8:43,4/2/24 15:49,317 NW 11TH ST,"317 NW 11TH ST, Fort Lauderdale, Florida",26.1386651,-80.1478513,POINT (-80.1478513 26.1386651)
308,1060791,Stormwater Inspection,4/19/23 14:30,9/18/23 9:53,2340 NW 11TH ST,"2340 NW 11TH ST, Fort Lauderdale, Florida",26.1381587,-80.1731423,POINT (-80.1731423 26.1381587)
309,1056911,Stormwater Inspection,4/14/23 10:05,7/3/23 9:12,800 NW 12TH AVE,"800 NW 12TH AVE, Fort Lauderdale, Florida",26.1978355,-80.1587277,POINT (-80.1587277 26.1978355)
310,1060816,Stormwater Inspection,4/19/23 14:43,5/2/23 9:29,1510 NW 12TH AVE,"1510 NW 12TH AVE, Fort Lauderdale, Florida",26.1978355,-80.1587277,POINT (-80.1587277 26.1978355)
311,1056637,Stormwater -Street Sweeping Request,4/14/23 7:21,,1619 NW 12TH AVE,"1619 NW 12TH AVE, Fort Lauderdale, Florida",26.1487874,-80.1589283,POINT (-80.1589283 26.1487874)
312,1056312,Stormwater Inspection,4/13/23 14:56,5/17/23 11:03,1510 NW 12TH AVE,"1510 NW 12TH AVE, Fort Lauderdale, Florida",26.1978355,-80.1587277,POINT (-80.1587277 26.1978355)
313,1058334,Stormwater Inspection,4/16/23 14:43,7/26/23 12:40,1209 NW 12TH AVE,"1209 NW 12TH AVE, Fort Lauderdale, Florida",26.1978355,-80.1587277,POINT (-80.1587277 26.1978355)
314,1055015,Stormwater Inspection,4/12/23 19:15,5/16/23 12:43,827 NW 12TH AVE,"827 NW 12TH AVE, Fort Lauderdale, Florida",26.13386,-80.1577509,POINT (-80.1577509 26.13386)
315,1055453,Stormwater Inspection,4/12/23 23:03,5/11/23 13:02,1510 NW 12TH AVE,"1510 NW 12TH AVE, Fort Lauderdale, Florida",26.1978355,-80.1587277,POINT (-80.1587277 26.1978355)
316,1057108,Stormwater Inspection,4/14/23 11:59,5/18/23 14:33,841 NW 12TH AVE,"841 NW 12TH AVE, Fort Lauderdale, Florida",26.1344112,-80.1577945,POINT (-80.1577945 26.1344112)
317,1057223,Stormwater Inspection,4/14/23 12:58,5/24/23 11:25,812 NW 12TH AVE,"812 NW 12TH AVE, Fort Lauderdale, Florida",26.1334255,-80.1572887,POINT (-80.1572887 26.1334255)
318,1057007,Stormwater Inspection,4/14/23 11:00,5/2/23 12:49,808 NW 12TH AVE,"808 NW 12TH AVE, Fort Lauderdale, Florida",26.1978355,-80.1587277,POINT (-80.1587277 26.1978355)
319,1055324,Stormwater Inspection,4/12/23 21:49,5/15/23 11:33,809 NW 12TH AVE,"809 NW 12TH AVE, Fort Lauderdale, Florida",26.1978355,-80.1587277,POINT (-80.1587277 26.1978355)
320,1056175,Stormwater Inspection,4/13/23 13:52,5/5/23 15:00,1311 NW 12TH ST,"1311 NW 12TH ST, Fort Lauderdale, Florida",26.1404837,-80.1604108,POINT (-80.1604108 26.1404837)
321,1059964,Stormwater Inspection,4/18/23 14:42,8/21/23 9:26,NW 12TH ST,"NW 12TH ST, Fort Lauderdale, Florida",26.1401539,-80.1805658,POINT (-80.1805658 26.1401539)
322,1055444,Stormwater Inspection,4/12/23 22:59,7/14/23 8:57,418 NW 13TH AVE,"418 NW 13TH AVE, Fort Lauderdale, Florida",26.1266694,-80.1582587,POINT (-80.1582587 26.1266694)
323,1055344,Stormwater Inspection,4/12/23 22:00,7/16/23 12:17,3012 NW 13TH ST,"3012 NW 13TH ST, Fort Lauderdale, Florida",26.1414383,-80.1851423,POINT (-80.1851423 26.1414383)
324,1056151,Stormwater Inspection,4/13/23 13:39,7/3/23 14:42,2952 NW 13TH ST,"2952 NW 13TH ST, Fort Lauderdale, Florida",26.1411823,-80.1843841,POINT (-80.1843841 26.1411823)
325,1055664,Stormwater Inspection,4/13/23 8:09,7/6/23 12:05,226 NW 14TH AVE,"226 NW 14TH AVE, Fort Lauderdale, Florida",26.1240187,-80.1592201,POINT (-80.15922010000001 26.1240187)
326,1056494,Stormwater Inspection,4/13/23 17:35,6/19/23 12:33,506 NW 14TH AVE,"506 NW 14TH AVE, Fort Lauderdale, Florida",26.1278797,-80.1591463,POINT (-80.1591463 26.1278797)
327,1056466,Stormwater Inspection,4/13/23 16:54,6/19/23 11:52,517 NW 14TH AVE,"517 NW 14TH AVE, Fort Lauderdale, Florida",26.1281014,-80.1597132,POINT (-80.1597132 26.1281014)
328,1055812,Stormwater Inspection,4/13/23 10:16,5/9/23 15:11,1519 NW 14TH AVE,"1519 NW 14TH AVE, Fort Lauderdale, Florida",26.1476414,-80.1615163,POINT (-80.1615163 26.1476414)
329,1055514,Stormwater Inspection,4/13/23 0:00,7/13/23 14:07,226 NW 14TH AVE,"226 NW 14TH AVE, Fort Lauderdale, Florida",26.1240187,-80.1592201,POINT (-80.15922010000001 26.1240187)
330,1057026,Stormwater Inspection,4/14/23 11:14,4/3/24 9:32,708 NW 14TH ST,"708 NW 14TH ST, Fort Lauderdale, Florida",26.1437462,-80.1502144,POINT (-80.1502144 26.1437462)
331,1055936,Stormwater Inspection,4/13/23 11:52,6/27/23 9:51,412 NW 14TH WAY,"412 NW 14TH WAY, Fort Lauderdale, Florida",26.1263311,-80.1607265,POINT (-80.1607265 26.1263311)
332,1055186,Stormwater Inspection,4/12/23 20:37,7/16/23 12:37,405 NW 14TH WAY,"405 NW 14TH WAY, Fort Lauderdale, Florida",26.1259082,-80.1611659,POINT (-80.16116590000001 26.1259082)
333,1055727,Stormwater Inspection,4/13/23 9:04,5/17/23 11:23,821 NW 14TH WAY,"821 NW 14TH WAY, Fort Lauderdale, Florida",26.133669,-80.1616598,POINT (-80.1616598 26.133669)
334,1056524,Stormwater Inspection,4/13/23 18:23,5/5/23 8:00,734 NW 15TH AVE,"734 NW 15TH AVE, Fort Lauderdale, Florida",26.1321207,-80.16189,POINT (-80.16189 26.1321207)
335,1059576,Stormwater Inspection,4/18/23 9:34,9/1/23 14:01,NW 15TH AVE,"NW 15TH AVE, Fort Lauderdale, Florida",26.1386884,-80.1621704,POINT (-80.1621704 26.1386884)
336,1054980,Stormwater Inspection,4/12/23 18:58,7/16/23 14:47,401 NW 15TH AVE,"401 NW 15TH AVE, Fort Lauderdale, Florida",26.1257839,-80.1618934,POINT (-80.1618934 26.1257839)
337,1055864,Stormwater Inspection,4/13/23 10:48,5/9/23 15:01,726 NW 15TH AVE,"726 NW 15TH AVE, Fort Lauderdale, Florida",26.1319056,-80.1618934,POINT (-80.1618934 26.1319056)
338,1055437,Stormwater Inspection,4/12/23 22:54,5/11/23 13:02,1143 NW 15TH CT,"1143 NW 15TH CT, Fort Lauderdale, Florida",26.1459158,-80.1580296,POINT (-80.1580296 26.1459158)
339,1056567,Stormwater Inspection,4/13/23 19:44,5/5/23 7:50,1143 NW 15TH CT,"1143 NW 15TH CT, Fort Lauderdale, Florida",26.1459158,-80.1580296,POINT (-80.1580296 26.1459158)
340,1056596,Stormwater Inspection,4/13/23 21:27,5/5/23 7:50,1130 NW 15TH PL,"1130 NW 15TH PL, Fort Lauderdale, Florida",26.1462426,-80.1575532,POINT (-80.1575532 26.1462426)
341,1055462,Stormwater Inspection,4/12/23 23:10,5/11/23 13:02,1213 NW 15TH PL,"1213 NW 15TH PL, Fort Lauderdale, Florida",26.146877,-80.1597132,POINT (-80.1597132 26.146877)
342,1055883,Stormwater Inspection,4/13/23 11:10,5/9/23 14:51,1125 NW 15TH PL,"1125 NW 15TH PL, Fort Lauderdale, Florida",26.1466667,-80.1573149,POINT (-80.1573149 26.1466667)
343,1055395,Stormwater Inspection,4/12/23 22:34,5/11/23 13:12,1125 NW 15TH PL,"1125 NW 15TH PL, Fort Lauderdale, Florida",26.1466667,-80.1573149,POINT (-80.1573149 26.1466667)
344,1055421,Stormwater Inspection,4/12/23 22:47,5/11/23 13:12,1124 NW 15TH PL,"1124 NW 15TH PL, Fort Lauderdale, Florida",26.1462069,-80.1572713,POINT (-80.1572713 26.1462069)
345,1063157,Stormwater - Catch Basin Problem,4/25/23 10:13,9/7/23 13:31,NW 15TH ST,"NW 15TH ST, Fort Lauderdale, Florida",26.144602,-80.171472,POINT (-80.171472 26.144602)
346,1055280,Stormwater Inspection,4/12/23 21:21,7/16/23 12:27,424 NW 15TH TER,"424 NW 15TH TER, Fort Lauderdale, Florida",26.1267061,-80.1623512,POINT (-80.1623512 26.1267061)
347,1055411,Stormwater Inspection,4/12/23 22:41,5/11/23 13:12,643 NW 15TH TER,"643 NW 15TH TER, Fort Lauderdale, Florida",26.1306112,-80.163087,POINT (-80.163087 26.1306112)
348,1055995,Stormwater Inspection,4/13/23 12:23,5/8/23 12:21,645 NW 15TH TER,"645 NW 15TH TER, Fort Lauderdale, Florida",26.1307588,-80.1631578,POINT (-80.1631578 26.1307588)
349,1061276,Stormwater Inspection,4/20/23 9:09,5/2/23 9:29,NW 15TH TER,"NW 15TH TER, Fort Lauderdale, Florida",26.1409991,-80.1633186,POINT (-80.1633186 26.1409991)
350,1055320,Stormwater Inspection,4/12/23 21:47,7/16/23 12:17,505 NW 15TH WAY,"505 NW 15TH WAY, Fort Lauderdale, Florida",26.1276947,-80.1637327,POINT (-80.1637327 26.1276947)
351,1056002,Stormwater Inspection,4/13/23 12:28,6/19/23 12:32,420 NW 15TH WAY,"420 NW 15TH WAY, Fort Lauderdale, Florida",26.1263761,-80.1632015,POINT (-80.1632015 26.1263761)
352,1056455,Stormwater Inspection,4/13/23 16:45,6/16/23 12:52,414 NW 15TH WAY,"414 NW 15TH WAY, Fort Lauderdale, Florida",26.1261447,-80.1631578,POINT (-80.1631578 26.1261447)
353,1055195,Stormwater Inspection,4/12/23 20:39,7/16/23 12:37,509 NW 15TH WAY,"509 NW 15TH WAY, Fort Lauderdale, Florida",26.1278183,-80.1637426,POINT (-80.1637426 26.1278183)
354,1056845,Stormwater Inspection,4/14/23 9:29,6/26/23 15:11,420 NW 15TH WAY,"420 NW 15TH WAY, Fort Lauderdale, Florida",26.1263761,-80.1632015,POINT (-80.1632015 26.1263761)
355,1055746,Stormwater Inspection,4/13/23 9:31,7/5/23 15:15,517 NW 16TH AVE,"517 NW 16TH AVE, Fort Lauderdale, Florida",26.128108,-80.1645211,POINT (-80.1645211 26.128108)
356,1055281,Stormwater Inspection,4/12/23 21:22,7/16/23 12:27,513 NW 16TH AVE,"513 NW 16TH AVE, Fort Lauderdale, Florida",26.127958,-80.164539,POINT (-80.164539 26.127958)
357,1055747,Stormwater Inspection,4/13/23 9:33,7/5/23 11:04,513 NW 16TH AVE,"513 NW 16TH AVE, Fort Lauderdale, Florida",26.127958,-80.164539,POINT (-80.164539 26.127958)
358,1056237,Stormwater Inspection,4/13/23 14:26,5/5/23 14:50,1144 NW 16TH CT,"1144 NW 16TH CT, Fort Lauderdale, Florida",26.1483314,-80.1582742,POINT (-80.1582742 26.1483314)
359,1056001,Stormwater Inspection,4/13/23 12:26,5/8/23 12:21,1524 NW 16TH LN,"1524 NW 16TH LN, Fort Lauderdale, Florida",26.1474741,-80.1644223,POINT (-80.1644223 26.1474741)
360,1057421,Stormwater Inspection,4/14/23 15:51,5/25/23 12:55,1213 NW 16TH ST,"1213 NW 16TH ST, Fort Lauderdale, Florida",26.1475959,-80.1595387,POINT (-80.1595387 26.1475959)
361,1055779,Stormwater Inspection,4/13/23 9:59,4/3/24 9:11,100 NW 16TH ST,"100 NW 16TH ST, Fort Lauderdale, Florida",26.1471978,-80.1457586,POINT (-80.1457586 26.1471978)
362,1061653,Stormwater Inspection,4/20/23 15:53,5/2/23 9:19,NW 16TH ST,"NW 16TH ST, Fort Lauderdale, Florida",26.1459774,-80.1745668,POINT (-80.1745668 26.1459774)
363,1055798,Stormwater Inspection,4/13/23 10:07,7/5/23 9:14,520 NW 17TH AVE,"520 NW 17TH AVE, Fort Lauderdale, Florida",26.1282217,-80.1649149,POINT (-80.1649149 26.1282217)
364,1055872,Stormwater Inspection,4/13/23 10:56,5/9/23 15:02,824 NW 17TH AVE,"824 NW 17TH AVE, Fort Lauderdale, Florida",26.1332629,-80.1650327,POINT (-80.1650327 26.1332629)
365,1055513,Stormwater Inspection,4/12/23 23:58,5/11/23 12:42,700 NW 17TH AVE,"700 NW 17TH AVE, Fort Lauderdale, Florida",26.1309955,-80.1650387,POINT (-80.1650387 26.1309955)
366,1055963,Stormwater Inspection,4/13/23 12:09,5/8/23 12:21,627 NW 17TH AVE,"627 NW 17TH AVE, Fort Lauderdale, Florida",26.1303426,-80.1652434,POINT (-80.1652434 26.1303426)
367,1055349,Stormwater Inspection,4/12/23 22:01,5/17/23 11:23,NW 17TH AVE,"NW 17TH AVE, Fort Lauderdale, Florida",26.1327664,-80.1652056,POINT (-80.1652056 26.1327664)
368,1056134,Stormwater Inspection,4/13/23 13:28,7/3/23 14:42,3050 NW 17TH CT,"3050 NW 17TH CT, Fort Lauderdale, Florida",26.1487638,-80.1859155,POINT (-80.1859155 26.1487638)
369,1055357,Stormwater Inspection,4/12/23 22:04,5/11/23 13:22,1530 NW 17TH ST,"1530 NW 17TH ST, Fort Lauderdale, Florida",26.1484799,-80.1637683,POINT (-80.16376830000002 26.1484799)
370,1055668,Stormwater Inspection,4/13/23 8:16,5/11/23 11:52,1212 NW 17TH ST,"1212 NW 17TH ST, Fort Lauderdale, Florida",26.148866,-80.1594079,POINT (-80.1594079 26.148866)
371,1055389,Stormwater Inspection,4/12/23 22:31,5/11/23 13:12,1521 NW 17TH ST,"1521 NW 17TH ST, Fort Lauderdale, Florida",26.1489898,-80.1636445,POINT (-80.1636445 26.1489898)
372,1056496,Stormwater Inspection,4/13/23 17:37,5/5/23 8:10,1217 NW 17TH ST,"1217 NW 17TH ST, Fort Lauderdale, Florida",26.1493011,-80.1597568,POINT (-80.1597568 26.1493011)
373,1056821,Stormwater Inspection,4/14/23 9:14,7/3/23 14:22,2860 NW 18TH CT,"2860 NW 18TH CT, Fort Lauderdale, Florida",26.1502157,-80.1818783,POINT (-80.1818783 26.1502157)
374,1055834,Stormwater Inspection,4/13/23 10:27,5/9/23 15:01,1239 NW 18TH ST,"1239 NW 18TH ST, Fort Lauderdale, Florida",26.1501614,-80.1602759,POINT (-80.1602759 26.1501614)
375,1054941,Stormwater Inspection,4/12/23 18:40,9/1/23 13:49,1141 NW 1ST AVE,"1141 NW 1ST AVE, Fort Lauderdale, Florida",26.1401481,-80.1455405,POINT (-80.1455405 26.1401481)
376,1055035,Stormwater Inspection,4/12/23 19:22,5/16/23 12:43,NW 1ST AVE,"NW 1ST AVE, Fort Lauderdale, Florida",26.1350041,-80.1451046,POINT (-80.1451046 26.1350041)
377,1055091,Stormwater Inspection,4/12/23 19:58,9/1/23 14:20,1230 NW 1ST AVE,"1230 NW 1ST AVE, Fort Lauderdale, Florida",26.1414429,-80.1451044,POINT (-80.1451044 26.1414429)
378,1056374,Stormwater Inspection,4/13/23 15:30,6/16/23 12:52,1401 NW 2ND ST,"1401 NW 2ND ST, Fort Lauderdale, Florida",26.1236464,-80.1598932,POINT (-80.15989320000001 26.1236464)
379,1056217,Stormwater Inspection,4/13/23 14:13,6/16/23 12:51,1407 NW 2ND ST,"1407 NW 2ND ST, Fort Lauderdale, Florida",26.1236202,-80.1599646,POINT (-80.1599646 26.1236202)
380,1059535,Stormwater Inspection,4/18/23 8:58,6/23/23 14:43,1407 NW 2ND ST,"1407 NW 2ND ST, Fort Lauderdale, Florida",26.1236202,-80.1599646,POINT (-80.1599646 26.1236202)
381,1054625,Stormwater Inspection,4/12/23 13:23,4/24/23 15:57,1409 NW 2ND ST,"1409 NW 2ND ST, Fort Lauderdale, Florida",26.1236181,-80.1600556,POINT (-80.1600556 26.1236181)
382,1055761,Stormwater Inspection,4/13/23 9:44,7/5/23 9:24,NW 21ST AVE,"NW 21ST AVE, Fort Lauderdale, Florida",26.2052363,-80.1716067,POINT (-80.1716067 26.2052363)
383,1058818,Stormwater Inspection,4/17/23 12:50,6/1/23 15:18,1951 NW 22ND ST,"1951 NW 22ND ST, Fort Lauderdale, Florida",26.15574,-80.1680654,POINT (-80.1680654 26.15574)
384,1055766,Stormwater Inspection,4/13/23 9:52,4/3/24 9:11,2821 NW 22ND ST,"2821 NW 22ND ST, Fort Lauderdale, Florida",26.1547649,-80.1816543,POINT (-80.1816543 26.1547649)
385,1056634,Stormwater Inspection,4/14/23 7:17,5/23/23 15:35,2861 NW 22ND ST,"2861 NW 22ND ST, Fort Lauderdale, Florida",26.1547379,-80.1824281,POINT (-80.1824281 26.1547379)
386,1055751,Stormwater Inspection,4/13/23 9:36,7/11/23 12:16,2781 NW 22ND ST,"2781 NW 22ND ST, Fort Lauderdale, Florida",26.1547983,-80.1806408,POINT (-80.1806408 26.1547983)
387,1055540,Stormwater Inspection,4/13/23 1:04,4/2/24 15:49,2751 NW 22ND ST,"2751 NW 22ND ST, Fort Lauderdale, Florida",26.1548022,-80.1800304,POINT (-80.1800304 26.1548022)
388,1056453,Stormwater Inspection,4/13/23 16:42,7/3/23 12:52,1219 NW 23RD AVE,"1219 NW 23RD AVE, Fort Lauderdale, Florida",26.1405697,-80.17166,POINT (-80.17166 26.1405697)
389,1055372,Stormwater Inspection,4/12/23 22:16,7/14/23 10:47,1201 NW 23RD AVE,"1201 NW 23RD AVE, Fort Lauderdale, Florida",26.1397444,-80.1716164,POINT (-80.1716164 26.1397444)
390,1055887,Stormwater Inspection,4/13/23 11:14,5/23/23 12:05,2311 NW 23RD LN,"2311 NW 23RD LN, Fort Lauderdale, Florida",26.1560332,-80.1746171,POINT (-80.1746171 26.1560332)
391,1055835,Stormwater Inspection,4/13/23 10:28,7/5/23 9:14,1118 NW 23RD TER,"1118 NW 23RD TER, Fort Lauderdale, Florida",26.1393542,-80.1719216,POINT (-80.1719216 26.1393542)
392,1055356,Stormwater Inspection,4/12/23 22:04,7/14/23 11:17,1012 NW 24TH AVE,"1012 NW 24TH AVE, Fort Lauderdale, Florida",26.1371339,-80.1741886,POINT (-80.1741886 26.1371339)
393,1055651,Stormwater Inspection,4/13/23 7:55,7/10/23 12:56,510 NW 24TH AVE,"510 NW 24TH AVE, Fort Lauderdale, Florida",26.1276013,-80.1736994,POINT (-80.1736994 26.1276013)
394,1056616,Stormwater Inspection,4/14/23 5:18,5/4/23 15:50,924 NW 24TH AVE,"924 NW 24TH AVE, Fort Lauderdale, Florida",26.1351543,-80.1741341,POINT (-80.1741341 26.1351543)
395,1055460,Stormwater Inspection,4/12/23 23:08,5/17/23 11:23,510 NW 24TH AVE,"510 NW 24TH AVE, Fort Lauderdale, Florida",26.1276013,-80.1736994,POINT (-80.1736994 26.1276013)
396,1059550,Stormwater Inspection,4/18/23 9:11,6/1/23 15:27,2169 NW 24TH ST,"2169 NW 24TH ST, Fort Lauderdale, Florida",26.1566497,-80.17166,POINT (-80.17166 26.1566497)
